Period,Ngày nhập kho,SUB code,Item code,Type,QTY ACTUAL,QTY RETURN,Ghi chú
2026-04,2026-04-14 00:00:00,,HOUX00202NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX00751NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01519NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00279NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,CATX00072NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX00476NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00147NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,HOUX00057NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX00224NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX00733NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX00858NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,HOUX00861NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00086NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,TPAX00026NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00149NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX00820NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00132NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,TPAX00385NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,HOUX02060NA,MAT,4000,,
2026-04,2026-04-14 00:00:00,,HOUX01125NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,HOUX01126NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00381NA,MAT,2000,,
2026-04,2026-04-14 00:00:00,,HOUX00444NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,HOUX02121NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,HOUX00445NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,HOUX00666NA,MAT,3000,,
2026-04,2026-04-14 00:00:00,,HOUX00665NA,MAT,6000,,
2026-04,2026-04-14 00:00:00,,HOUX00667NA,MAT,6000,,
2026-04,2026-04-14 00:00:00,,HOUX00082NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,HOUX00978NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,HOUX01538NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,HOUX01553NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,TPAX00047NA,MAT,4500,,
2026-04,2026-04-14 00:00:00,,TPAX00001NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,TPAX00284NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,TPAX00291NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,HOUX00234NA,MAT,1500,,
2026-04,2026-04-14 00:00:00,,TPAX00384NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00377NA,MAT,1000,,
2026-04,2026-04-14 00:00:00,,TPAX00233NA,MAT,4000,,
2026-04,2026-04-14 00:00:00,,EAD63911358-C,WIP,1000,,
2026-04,2026-04-14 00:00:00,,EAD63913527-C,WIP,1000,,
2026-04,2026-04-14 00:00:00,,EAD63911358-C-TUBA-089,TUB,1000,,
2026-04,2026-04-14 00:00:00,,EAD63913527-C-TUBA-089,TUB,1000,,
2026-04,2026-04-14 00:00:00,,EAD63913527-C-TUBC-114,TUB,1000,,
2026-04,2026-04-15 00:00:00,,EAD64745815-C,WIP,1000,,
2026-04,2026-04-15 00:00:00,,EAD66091503-C,WIP,1000,,
2026-04,2026-04-15 00:00:00,,EAD63911418-C,WIP,1500,,
2026-04,2026-04-15 00:00:00,,EAD61212398-C,WIP,2000,,
2026-04,2026-04-15 00:00:00,,EAD62061319-C,WIP,1000,,
2026-04,2026-04-15 00:00:00,,EAD62468244-C,WIP,4000,,
2026-04,2026-04-15 00:00:00,,EAD64745815-C-TUBC-212,TUB,1000,,
2026-04,2026-04-15 00:00:00,,EAD66091503-C-TUBA-089,TUB,1000,,
2026-04,2026-04-15 00:00:00,,EAD64745815-C-TUBC-214,TUB,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00052NA,MAT,400,,
2026-04,2026-04-15 00:00:00,,HOUX00211NA,MAT,100,,
2026-04,2026-04-15 00:00:00,,HOUX00212NA,MAT,100,,
2026-04,2026-04-15 00:00:00,,HOUX00213NA,MAT,100,,
2026-04,2026-04-15 00:00:00,,HOUX01191NA,MAT,400,,
2026-04,2026-04-15 00:00:00,,HOUX01362NA,MAT,100,,
2026-04,2026-04-15 00:00:00,,TPAX00345NA,MAT,300,,
2026-04,2026-04-15 00:00:00,,HOUX00065NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00369NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00659NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX01204NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX01206NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX01215NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX01216NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,HOUX01217NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX01239NA,MAT,6000,,
2026-04,2026-04-15 00:00:00,,HOUX01364NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,SELA00035NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,SELA00037NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,SLVB00006NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,TAPB00003NA,MAT,3540,,
2026-04,2026-04-15 00:00:00,,TAPA00013NA,MAT,8520,,
2026-04,2026-04-15 00:00:00,,TPAX00048NA,MAT,3000,,
2026-04,2026-04-15 00:00:00,,TPAX00051NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,TPAX00097NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,TPAX00101NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00107NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00197NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,TPAX00200NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,TPAX00206NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00209NA,MAT,4000,,
2026-04,2026-04-15 00:00:00,,TPAX00215NA,MAT,6000,,
2026-04,2026-04-15 00:00:00,,TPAX00219NA,MAT,4000,,
2026-04,2026-04-15 00:00:00,,TPAX00229NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX01238NA,MAT,4000,,
2026-04,2026-04-15 00:00:00,,BAGD00004NA,MAT,20,,
2026-04,2026-04-15 00:00:00,,TPAX00231NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,HOUX01531NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX01548NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,TPAX00282NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00288NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,HOUX00202NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00751NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX01519NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00279NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00374NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,HOUX01320NA,MAT,1200,,
2026-04,2026-04-15 00:00:00,,CATX00072NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00476NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00147NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,HOUX00057NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00224NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00733NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00858NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,HOUX00861NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00086NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,TPAX00026NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00149NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,HOUX00820NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00132NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,TPAX00385NA,MAT,2000,,
2026-04,2026-04-15 00:00:00,,HOUX02060NA,MAT,4000,,
2026-04,2026-04-15 00:00:00,,TPAX00143NA,MAT,1200,,
2026-04,2026-04-15 00:00:00,,HOUX00852NA,MAT,1200,,
2026-04,2026-04-15 00:00:00,,HOUX00444NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,HOUX02121NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,HOUX00445NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,HOUX00666NA,MAT,3000,,
2026-04,2026-04-15 00:00:00,,HOUX00665NA,MAT,6000,,
2026-04,2026-04-15 00:00:00,,HOUX00667NA,MAT,6000,,
2026-04,2026-04-15 00:00:00,,HOUX00082NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,HOUX00978NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,HOUX01538NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,HOUX01553NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,TPAX00047NA,MAT,4500,,
2026-04,2026-04-15 00:00:00,,TPAX00001NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,TPAX00284NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,TPAX00291NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,HOUX00234NA,MAT,1500,,
2026-04,2026-04-15 00:00:00,,TPAX00384NA,MAT,1000,,
2026-04,2026-04-15 00:00:00,,TPAX00377NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,EAD65616818-C,WIP,1000,,
2026-04,2026-04-16 00:00:00,,EAD66065901-C,WIP,1500,,
2026-04,2026-04-16 00:00:00,,6850EC3006V-C,WIP,2000,,
2026-04,2026-04-16 00:00:00,,EAD64545392-C,WIP,500,,
2026-04,2026-04-16 00:00:00,,EAD64545339-A-C,WIP,100,,
2026-04,2026-04-16 00:00:00,,EAD64587804-C,WIP,4000,,
2026-04,2026-04-16 00:00:00,,EAD64545392-C-TUBA-075,TUB,500,,
2026-04,2026-04-16 00:00:00,,CORX00035NA,MAT,900,,
2026-04,2026-04-16 00:00:00,,HOUX00065NA,MAT,3000,,
2026-04,2026-04-16 00:00:00,,HOUX00369NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00850NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX01084NA,MAT,900,,
2026-04,2026-04-16 00:00:00,,HOUX01123NA,MAT,900,,
2026-04,2026-04-16 00:00:00,,HOUX01148NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX01149NA,MAT,1800,,
2026-04,2026-04-16 00:00:00,,HOUX01156NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,HOUX01206NA,MAT,900,,
2026-04,2026-04-16 00:00:00,,HOUX01239NA,MAT,7000,,
2026-04,2026-04-16 00:00:00,,SLVB00006NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,TAPB00003NA,MAT,690,,
2026-04,2026-04-16 00:00:00,,TAPA00013NA,MAT,6080,,
2026-04,2026-04-16 00:00:00,,TPAX00048NA,MAT,3000,,
2026-04,2026-04-16 00:00:00,,TPAX00051NA,MAT,3800,,
2026-04,2026-04-16 00:00:00,,TPAX00097NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,TPAX00101NA,MAT,3000,,
2026-04,2026-04-16 00:00:00,,TPAX00142NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00199NA,MAT,3000,,
2026-04,2026-04-16 00:00:00,,TPAX00201NA,MAT,4000,,
2026-04,2026-04-16 00:00:00,,TPAX00202NA,MAT,1800,,
2026-04,2026-04-16 00:00:00,,TPAX00209NA,MAT,1800,,
2026-04,2026-04-16 00:00:00,,TPAX00215NA,MAT,7000,,
2026-04,2026-04-16 00:00:00,,TPAX00219NA,MAT,4000,,
2026-04,2026-04-16 00:00:00,,TPAX00229NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX01238NA,MAT,4000,,
2026-04,2026-04-16 00:00:00,,BAGD00004NA,MAT,20,,
2026-04,2026-04-16 00:00:00,,TPAX00231NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,HOUX01531NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX01548NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00288NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00202NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00751NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX01519NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00279NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00374NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,CATX00072NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00458NA,MAT,900,,
2026-04,2026-04-16 00:00:00,,HOUX00492NA,MAT,900,,
2026-04,2026-04-16 00:00:00,,HOUX00476NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00147NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,HOUX00057NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00224NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00733NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00858NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,HOUX00861NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00086NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,TPAX00026NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00149NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00820NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00132NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,TPAX00141NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00398NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX02060NA,MAT,4000,,
2026-04,2026-04-16 00:00:00,,TPAX00388NA,MAT,1800,,
2026-04,2026-04-16 00:00:00,,TPAX00373NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,HOUX00140NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00139NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00316NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00010NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,TPAX00009NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,TPAX00146NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,HOUX00444NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX02121NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00445NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00443NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00666NA,MAT,2000,,
2026-04,2026-04-16 00:00:00,,HOUX00665NA,MAT,4000,,
2026-04,2026-04-16 00:00:00,,HOUX00667NA,MAT,4000,,
2026-04,2026-04-16 00:00:00,,HOUX00082NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00978NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX01538NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX01553NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00047NA,MAT,3000,,
2026-04,2026-04-16 00:00:00,,TPAX00001NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00284NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,TPAX00291NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX00234NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,HOUX02742NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,CORX00181NA,MAT,900,,
2026-04,2026-04-16 00:00:00,,CORX00016NA,MAT,900,,
2026-04,2026-04-16 00:00:00,,HOUX01566NA,MAT,1000,,
2026-04,2026-04-16 00:00:00,,EAD63913527-C,WIP,1000,,
2026-04,2026-04-16 00:00:00,,EAD63913527-C-TUBA-089,TUB,1000,,
2026-04,2026-04-16 00:00:00,,EAD63913527-C-TUBC-114,TUB,1000,,
2026-04,2026-04-17 00:00:00,,HOUX00065NA,MAT,4000,,
2026-04,2026-04-17 00:00:00,,HOUX00369NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX01239NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,SLVB00006NA,MAT,8000,,
2026-04,2026-04-17 00:00:00,,TAPB00003NA,MAT,1980,,
2026-04,2026-04-17 00:00:00,,TAPA00013NA,MAT,10000,,
2026-04,2026-04-17 00:00:00,,TPAX00048NA,MAT,5000,,
2026-04,2026-04-17 00:00:00,,TPAX00051NA,MAT,8000,,
2026-04,2026-04-17 00:00:00,,TPAX00097NA,MAT,5000,,
2026-04,2026-04-17 00:00:00,,TPAX00101NA,MAT,5500,,
2026-04,2026-04-17 00:00:00,,TPAX00215NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00219NA,MAT,8000,,
2026-04,2026-04-17 00:00:00,,TPAX00229NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00231NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX01531NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX01548NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00288NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00202NA,MAT,4000,,
2026-04,2026-04-17 00:00:00,,HOUX01519NA,MAT,3000,,
2026-04,2026-04-17 00:00:00,,TPAX00279NA,MAT,3000,,
2026-04,2026-04-17 00:00:00,,HOUX00374NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,CATX00072NA,MAT,5265,,
2026-04,2026-04-17 00:00:00,,HOUX00476NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TAPB00012NA,MAT,180,,
2026-04,2026-04-17 00:00:00,,TPAX00147NA,MAT,4000,,
2026-04,2026-04-17 00:00:00,,HOUX00057NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX00224NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX00733NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00858NA,MAT,4000,,
2026-04,2026-04-17 00:00:00,,HOUX00861NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,TPAX00086NA,MAT,4000,,
2026-04,2026-04-17 00:00:00,,TPAX00026NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00149NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00820NA,MAT,3000,,
2026-04,2026-04-17 00:00:00,,TPAX00132NA,MAT,6000,,
2026-04,2026-04-17 00:00:00,,HOUX02060NA,MAT,8000,,
2026-04,2026-04-17 00:00:00,,HOUX00444NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX02121NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00445NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00666NA,MAT,4000,,
2026-04,2026-04-17 00:00:00,,HOUX00665NA,MAT,8000,,
2026-04,2026-04-17 00:00:00,,HOUX00667NA,MAT,8000,,
2026-04,2026-04-17 00:00:00,,HOUX00082NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00978NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX01538NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX01553NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00047NA,MAT,6000,,
2026-04,2026-04-17 00:00:00,,TPAX00001NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00284NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00291NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00234NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,CATX00053NA,MAT,6000,,
2026-04,2026-04-17 00:00:00,,CORX00035NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00494NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00827NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX01146NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX01156NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00200NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00201NA,MAT,4000,,
2026-04,2026-04-17 00:00:00,,TPAX00004NA,MAT,6000,,
2026-04,2026-04-17 00:00:00,,HOUX01086NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX00021NA,MAT,1500,,
2026-04,2026-04-17 00:00:00,,HOUX00458NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00111NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00307NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00240NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,TPAX00027NA,MAT,1500,,
2026-04,2026-04-17 00:00:00,,TAPA00081NA,MAT,620,,
2026-04,2026-04-17 00:00:00,,HOUX01540NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,TPAX00285NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX00070NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX00739NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX01605NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX02087NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,TPAX00389NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX01085NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,TPAX00005NA,MAT,1500,,
2026-04,2026-04-17 00:00:00,,HOUX01936NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,TPAX00383NA,MAT,4000,,
2026-04,2026-04-17 00:00:00,,HOUX01932NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX00745NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,TPAX00373NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,TPAX00146NA,MAT,1000,,
2026-04,2026-04-17 00:00:00,,HOUX00746NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,HOUX01476NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,HOUX01245NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,HOUX00315NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,HOUX00385NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,HOUX00258NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,HOUX00855NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,HOUX00396NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,TPAX00217NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,TPAX00235NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,TPAX00145NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,TPAX00139NA,MAT,500,,
2026-04,2026-04-17 00:00:00,,HOUX02724NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00563NA,MAT,4000,,
2026-04,2026-04-17 00:00:00,,HOUX02758NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX02759NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00572NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00573NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX00890NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,TPAX00183NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,FOMA00360NA,MAT,2000,,
2026-04,2026-04-17 00:00:00,,HOUX01867NA,MAT,216,,
2026-04,2026-04-17 00:00:00,,HOUX00526NA,MAT,216,,
2026-04,2026-04-17 00:00:00,,HOUX01875NA,MAT,216,,
2026-04,2026-04-17 00:00:00,,TUBA00240NA,MAT,108,,
2026-04,2026-04-17 00:00:00,,HOUX01879NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,HOUX01881NA,MAT,1306,,
2026-04,2026-04-17 00:00:00,,HOUX01882NA,MAT,41,,
2026-04,2026-04-17 00:00:00,,TUBA00119NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,TUBA00120NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,TUBA00126NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,TUBA00241NA,MAT,108,,
2026-04,2026-04-17 00:00:00,,HOUX01885NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,HOUX01940NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,HOUX00611NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,TUBA00116NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,TUBA00118NA,MAT,545,,
2026-04,2026-04-17 00:00:00,,TUBA00235NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,TUBA00125NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,TUBA00136NA,MAT,653,,
2026-04,2026-04-17 00:00:00,,TUBA00232NA,MAT,545,,
2026-04,2026-04-17 00:00:00,,HOUX01884NA,MAT,108,,
2026-04,2026-04-17 00:00:00,,TUBA00117NA,MAT,108,,
2026-04,2026-04-17 00:00:00,,TUBA00249NA,MAT,108,,
2026-04,2026-04-17 00:00:00,,TUBA00251NA,MAT,108,,
2026-04,2026-04-17 00:00:00,,TUBA00255NA,MAT,108,,
2026-04,2026-04-17 00:00:00,,TUBA00256NA,MAT,216,,
2026-04,2026-04-17 00:00:00,,TUBA00261NA,MAT,108,,
2026-04,2026-04-17 00:00:00,,TPAX00345NA,MAT,200,,
2026-04,2026-04-17 00:00:00,,EAD63954791-C,WIP,2000,,
2026-04,2026-04-17 00:00:00,,EAD65606209-C,WIP,500,,
2026-04,2026-04-17 00:00:00,,EAD65616818-C,WIP,2000,,
2026-04,2026-04-17 00:00:00,,6850EC3006V-C,WIP,2000,,
2026-04,2026-04-17 00:00:00,,EAD64745815-C,WIP,1500,,
2026-04,2026-04-17 00:00:00,,EAD65895024-C,WIP,1000,,
2026-04,2026-04-17 00:00:00,,EAD62468244-C,WIP,8000,,
2026-04,2026-04-17 00:00:00,,EAD64587804-C,WIP,4000,,
2026-04,2026-04-17 00:00:00,,EAD63845502-C,WIP,2000,,
2026-04,2026-04-17 00:00:00,,EAD64745815-C-TUBC-212,TUB,1500,,
2026-04,2026-04-17 00:00:00,,EAD65895024-C-TUBC-101,TUB,1000,,
2026-04,2026-04-17 00:00:00,,EAD64745815-C-TUBC-214,TUB,1500,,
2026-04,2026-04-17 00:00:00,,EAD63913527-C,WIP,1000,,
2026-04,2026-04-17 00:00:00,,EAD63913527-C-TUBA-089,TUB,1000,,
2026-04,2026-04-17 00:00:00,,EAD63913527-C-TUBC-114,TUB,1000,,
2026-04,2026-04-20 00:00:00,,EAD65616822-C,WIP,1000,,
