Period,Số tờ khai,Ngày TK,Mã loại hình,Số hóa đơn,Mã NVL,Tên hàng,ĐVT,Type,QTY INPUT,Ngày giao hàng,QTY RETURN,Remark
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX01085NA,"HOUX01085NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.5x1.1x1.1cm, PNDP-34V-R, hàng mới 100%, loại HOUX01085NA",PCE,MAT,326,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX01086NA,"HOUX01086NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.5x1.1x1.1cm, PNDP-34V-Z, hàng mới 100%, loại HOUX01086NA",PCE,MAT,556,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX01548NA,"HOUX01548NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 37.18x33.18x31.68mm, YH396-09JR, hàng mới 100%, loại HOUX01548NA",PCE,MAT,2021,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,TPAX00288NA,"TPAX00288NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), YH396-09JRT(RE), hàng mới 100%, loại TPAX00288NA",PCE,MAT,2021,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00234NA,"HOUX00234NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.9* 0.9*0.8cm, 176282-1, hàng mới 100%, loại HOUX00234NA",PCE,MAT,2021,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00444NA,"HOUX00444NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.3* 0.6*1.3cm, 35128-0200, hàng mới 100%, loại HOUX00444NA",PCE,MAT,1021,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX02121NA,"HOUX02121NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt:3.5*1.06*2.5cm, EH688.500-007-A-A35-960-A, hàng mới 100%, loại HOUX02121NA",PCE,MAT,2021,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00445NA,"HOUX00445NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.3* 0.6*1.3cm, 35128-1000, hàng mới 100%, loại HOUX00445NA",PCE,MAT,2021,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00443NA,"HOUX00443NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.85* 1.58*1.73cm, 35127-1000, hàng mới 100%, loại HOUX00443NA",PCE,MAT,2021,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00666NA,"HOUX00666NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.25* 1.36*0.76cm, 615571-1, hàng mới 100%, loại HOUX00666NA",PCE,MAT,4042,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00665NA,"HOUX00665NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.75* 1.6*0.9cm, 615570-2, hàng mới 100%, loại HOUX00665NA",PCE,MAT,8084,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00667NA,"HOUX00667NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.75* 0.76*2.71cm, 615572-5, hàng mới 100%, loại HOUX00667NA",PCE,MAT,8084,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00082NA,"HOUX00082NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.42* 0.76*1.91cm, 631130, hàng mới 100%, loại HOUX00082NA",PCE,MAT,2035,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00978NA,"HOUX00978NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.5* 0.9*2.5cm, EH688-500-007-B35, hàng mới 100%, loại HOUX00978NA",PCE,MAT,2070,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX01538NA,"HOUX01538NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.53*0.72*1.33cm, YH396-06JR, hàng mới 100%, loại HOUX01538NA",PCE,MAT,2011,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX01553NA,"HOUX01553NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 4.51* 0.72*1.33cm, YH396-11JR, hàng mới 100%, loại HOUX01553NA",PCE,MAT,2035,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,TPAX00047NA,"TPAX00047NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 35129-0500, hàng mới 100%, loại TPAX00047NA",PCE,MAT,6033,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,TPAX00001NA,"TPAX00001NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 35129-0200, hàng mới 100%, loại TPAX00001NA",PCE,MAT,1011,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,TPAX00284NA,"TPAX00284NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), YH396-06JRT(RE), hàng mới 100%, loại TPAX00284NA",PCE,MAT,2011,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,TPAX00291NA,"TPAX00291NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), YH396-11JRT(RE), hàng mới 100%, loại TPAX00291NA",PCE,MAT,2024,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,BAGA00007NA,"BAGA00007NA#&Túi ni lông nhựa PE để đựng sản phẩm kích thước (dày 0.1mm , 100mmx200mm), 320 chiếc= 1kg, PE BAG 100*200*1T WH(FLAME RETARDANT), hàng mới 100%, loại BAGA00007NA",PCE,MAT,1000,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,CATX00053NA,"CATX00053NA#&Dây thít bằng nhựa, L=16.5 cm, PMT-165 BL, hàng mới 100%, loại CATX00053NA",PCE,MAT,3000,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,CORX00035NA,"CORX00035NA#&Lõi từ (dạng hình trụ) để lọc nhiễu dòng điện cho máy giặt và máy hút ẩm, OP 14A, hàng mới 100%, loại CORX00035NA",PCE,MAT,1000,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00212NA,"HOUX00212NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.7x2.2x2.1 cm, 1743165-2, hàng mới 100%, loại HOUX00212NA",PCE,MAT,1000,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00213NA,"HOUX00213NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.6x2.5x2.0 cm, 1743165-5, hàng mới 100%, loại HOUX00213NA",PCE,MAT,1000,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00369NA,"HOUX00369NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.05x0.6x0.4 cm, 25048HS-03, hàng mới 100%, loại HOUX00369NA",PCE,MAT,1000,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00494NA,"HOUX00494NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.8x2.2x0.9 cm, 35151-0319, hàng mới 100%, loại HOUX00494NA",PCE,MAT,1000,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00659NA,"HOUX00659NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.88x1.78x0.82 cm, 615042-2, hàng mới 100%, loại HOUX00659NA",PCE,MAT,1000,,,
2026-04,108109873910,2026-04-01 00:00:00,E21,HSEVN-CK2026040001-PC,HOUX00827NA,"HOUX00827NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.6x2.3x1.1 cm, 68416-0304, hàng mới 100%, loại HOUX00827NA",PCE,MAT,1000,,,
