Period,Item code,QTY begin,SUBCON,Type,Level subcon,Remark
2026-04,CATX00072NA,1445,CKAD,MAT,1,7200007556-I
2026-04,HOUX00611NA,289,CKAD,MAT,1,7200007556-I
2026-04,HOUX01879NA,289,CKAD,MAT,1,7200007556-I
2026-04,HOUX01880NA,578,CKAD,MAT,1,7200007556-I
2026-04,HOUX01881NA,578,CKAD,MAT,1,7200007556-I
2026-04,HOUX01882NA,289,CKAD,MAT,1,7200007556-I
2026-04,HOUX01885NA,289,CKAD,MAT,1,7200007556-I
2026-04,HOUX01940NA,289,CKAD,MAT,1,7200007556-I
2026-04,LBLX00563NA,289,CKAD,MAT,1,7200007556-I
2026-04,TUBA00116NA,289,CKAD,MAT,1,7200007556-I
2026-04,TUBA00118NA,289,CKAD,MAT,1,7200007556-I
2026-04,TUBA00119NA,289,CKAD,MAT,1,7200007556-I
2026-04,TUBA00120NA,289,CKAD,MAT,1,7200007556-I
2026-04,TUBA00125NA,289,CKAD,MAT,1,7200007556-I
2026-04,TUBA00126NA,289,CKAD,MAT,1,7200007556-I
2026-04,TUBA00136NA,289,CKAD,MAT,1,7200007556-I
2026-04,TUBA00232NA,289,CKAD,MAT,1,7200007556-I
2026-04,TUBA00235NA,289,CKAD,MAT,1,7200007556-I
2026-04,7200007689-C,1,CKAD,WIP,1,7200007689-I
2026-04,CATX00072NA,5,CKAD,MAT,1,7200007689-I
2026-04,HOUX00526NA,2,CKAD,MAT,1,7200007689-I
2026-04,HOUX00611NA,1,CKAD,MAT,1,7200007689-I
2026-04,HOUX01867NA,2,CKAD,MAT,1,7200007689-I
2026-04,HOUX01875NA,2,CKAD,MAT,1,7200007689-I
2026-04,HOUX01879NA,1,CKAD,MAT,1,7200007689-I
2026-04,HOUX01880NA,2,CKAD,MAT,1,7200007689-I
2026-04,HOUX01881NA,2,CKAD,MAT,1,7200007689-I
2026-04,HOUX01882NA,1,CKAD,MAT,1,7200007689-I
2026-04,HOUX01884NA,1,CKAD,MAT,1,7200007689-I
2026-04,HOUX01885NA,1,CKAD,MAT,1,7200007689-I
2026-04,HOUX01940NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00116NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00117NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00119NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00120NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00125NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00126NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00136NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00235NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00240NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00241NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00249NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00251NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00255NA,1,CKAD,MAT,1,7200007689-I
2026-04,TUBA00256NA,2,CKAD,MAT,1,7200007689-I
2026-04,TUBA00261NA,1,CKAD,MAT,1,7200007689-I
2026-04,BAGC00005NA,400,CKAD,MAT,1,EAD61749501-T
2026-04,BNDC00002NA,400,CKAD,MAT,1,EAD61749501-T
2026-04,EAD61749501-C,4,CKAD,WIP,1,EAD61749501-T
2026-04,HOUX00422NA,4004,CKAD,MAT,1,EAD61749501-T
2026-04,HOUX00852NA,4004,CKAD,MAT,1,EAD61749501-T
2026-04,TAPA00013NA,1201,CKAD,MAT,1,EAD61749501-T
2026-04,TPAX00143NA,4004,CKAD,MAT,1,EAD61749501-T
2026-04,FOMA00392NA,4000,CKAD,MAT,1,EAD62090005-T
2026-04,FOMA00399NA,4000,CKAD,MAT,1,EAD62090005-T
2026-04,HOUX01576NA,4000,CKAD,MAT,1,EAD62090005-T
2026-04,HOUX01594NA,4000,CKAD,MAT,1,EAD62090005-T
2026-04,TAPA00013NA,1200,CKAD,MAT,1,EAD62090005-T
2026-04,TAPD00013NA,800,CKAD,MAT,1,EAD62090005-T
2026-04,TPAX00303NA,8000,CKAD,MAT,1,EAD62090005-T
2026-04,HOUX00202NA,4000,CKAD,MAT,1,EAD62428629-T
2026-04,HOUX02758NA,4000,CKAD,MAT,1,EAD62428629-T
2026-04,HOUX02759NA,4000,CKAD,MAT,1,EAD62428629-T
2026-04,SLVB00006NA,8000,CKAD,MAT,1,EAD62428629-T
2026-04,TAPA00081NA,1240,CKAD,MAT,1,EAD62428629-T
2026-04,TPAX00572NA,4000,CKAD,MAT,1,EAD62428629-T
2026-04,TPAX00573NA,4000,CKAD,MAT,1,EAD62428629-T
2026-04,BAGD00004NA,80,CKAD,MAT,1,EAD62468244-T
2026-04,EAD62468244-C,4000,CKAD,WIP,1,EAD62468244-T
2026-04,HOUX01238NA,16000,CKAD,MAT,1,EAD62468244-T
2026-04,HOUX01239NA,16000,CKAD,MAT,1,EAD62468244-T
2026-04,TAPA00013NA,640,CKAD,MAT,1,EAD62468244-T
2026-04,TPAX00215NA,16000,CKAD,MAT,1,EAD62468244-T
2026-04,HOUX00374NA,4000,CKAD,MAT,1,EAD63845502-T
2026-04,HOUX01239NA,4000,CKAD,MAT,1,EAD63845502-T
2026-04,TAPA00013NA,240,CKAD,MAT,1,EAD63845502-T
2026-04,TPAX00215NA,4000,CKAD,MAT,1,EAD63845502-T
2026-04,TPAX00231NA,4000,CKAD,MAT,1,EAD63845502-T
2026-04,EAD63911344-C,15,CKAD,WIP,1,EAD63911344-I
2026-04,EAD63911344-C-TUBA-089,15,CKAD,TUBE,1,EAD63911344-I
2026-04,HOUX00021NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX00065NA,30,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX00070NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX00240NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX00739NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX00745NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX00820NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX01081NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX01085NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX01086NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX01146NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX01519NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX01540NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX01605NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX01932NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX01936NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX02087NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX02724NA,30,CKAD,MAT,1,EAD63911344-I
2026-04,MLDA00207NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,TAPA00013NA,43,CKAD,MAT,1,EAD63911344-I
2026-04,TAPB00003NA,5,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00004NA,90,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00005NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00027NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00097NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00101NA,45,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00111NA,30,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00132NA,30,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00200NA,30,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00279NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00285NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00307NA,30,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00383NA,60,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00385NA,30,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00389NA,15,CKAD,MAT,1,EAD63911344-I
2026-04,TPAX00563NA,60,CKAD,MAT,1,EAD63911344-I
2026-04,HOUX00021NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX00070NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX00457NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX00733NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX00739NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX00820NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX01083NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX01085NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX01146NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX01519NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX01540NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX01605NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX01931NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX01932NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX01936NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX02087NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,HOUX02724NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,MLDA00207NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TAPA00013NA,2760,CKAD,MAT,1,EAD63911348-I
2026-04,TAPB00003NA,1300,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00004NA,12000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00005NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00048NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00086NA,4000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00097NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00101NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00111NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00132NA,4000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00200NA,4000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00279NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00285NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00307NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00383NA,4000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00386NA,4000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00389NA,2000,CKAD,MAT,1,EAD63911348-I
2026-04,TPAX00563NA,4000,CKAD,MAT,1,EAD63911348-I
2026-04,EAD63911358-C,17,CKAD,WIP,1,EAD63911358-I
2026-04,EAD63911358-C-TUBA-089,17,CKAD,TUBE,1,EAD63911358-I
2026-04,HOUX00021NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX00048NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX00057NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX00065NA,2034,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX00070NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX00739NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX00820NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX01081NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX01085NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX01086NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX01519NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX01540NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX01605NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX01932NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX01936NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX02087NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,HOUX02724NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,MLDA00207NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,TAPA00013NA,2379.78,CKAD,MAT,1,EAD63911358-I
2026-04,TAPB00003NA,305,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00004NA,5085,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00005NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00080NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00097NA,2034,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00101NA,3051,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00111NA,2034,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00132NA,2034,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00279NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00285NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00307NA,2034,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00383NA,4068,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00385NA,2034,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00389NA,1017,CKAD,MAT,1,EAD63911358-I
2026-04,TPAX00563NA,2034,CKAD,MAT,1,EAD63911358-I
2026-04,EAD63911420-C,21,CKAD,WIP,1,EAD63911420-I
2026-04,HOUX00027NA,1521,CKAD,MAT,1,EAD63911420-I
2026-04,HOUX00065NA,3042,CKAD,MAT,1,EAD63911420-I
2026-04,HOUX00398NA,1521,CKAD,MAT,1,EAD63911420-I
2026-04,HOUX00399NA,1521,CKAD,MAT,1,EAD63911420-I
2026-04,HOUX00850NA,1521,CKAD,MAT,1,EAD63911420-I
2026-04,HOUX01084NA,1521,CKAD,MAT,1,EAD63911420-I
2026-04,HOUX01239NA,1521,CKAD,MAT,1,EAD63911420-I
2026-04,HOUX01842NA,1521,CKAD,MAT,1,EAD63911420-I
2026-04,TAPA00013NA,304,CKAD,MAT,1,EAD63911420-I
2026-04,TPAX00101NA,3042,CKAD,MAT,1,EAD63911420-I
2026-04,TPAX00111NA,3042,CKAD,MAT,1,EAD63911420-I
2026-04,TPAX00141NA,1521,CKAD,MAT,1,EAD63911420-I
2026-04,TPAX00142NA,3042,CKAD,MAT,1,EAD63911420-I
2026-04,TPAX00215NA,1521,CKAD,MAT,1,EAD63911420-I
2026-04,TPAX00336NA,3042,CKAD,MAT,1,EAD63911420-I
2026-04,TPAX00388NA,3042,CKAD,MAT,1,EAD63911420-I
2026-04,CATX00072NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00057NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00065NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00202NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00224NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00369NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00476NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00733NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00751NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00820NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00858NA,8000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX00861NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX01519NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,HOUX01531NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,SLVB00006NA,8000,CKAD,MAT,1,EAD63913527-I
2026-04,TAPA00013NA,5520,CKAD,MAT,1,EAD63913527-I
2026-04,TAPB00003NA,520,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00026NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00048NA,12000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00051NA,8000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00086NA,8000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00097NA,8000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00101NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00132NA,8000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00147NA,8000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00149NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00229NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00279NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,TPAX00282NA,4000,CKAD,MAT,1,EAD63913527-I
2026-04,CORX00016NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,CORX00035NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,CORX00038NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,CORX00181NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,HOUX00458NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,HOUX00492NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,HOUX01084NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,HOUX01123NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,HOUX01149NA,200,CKAD,MAT,1,EAD63954790-I
2026-04,HOUX01206NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,HOUX01216NA,200,CKAD,MAT,1,EAD63954790-I
2026-04,TAPA00013NA,400,CKAD,MAT,1,EAD63954790-I
2026-04,TAPB00003NA,59,CKAD,MAT,1,EAD63954790-I
2026-04,TPAX00051NA,200,CKAD,MAT,1,EAD63954790-I
2026-04,TPAX00198NA,100,CKAD,MAT,1,EAD63954790-I
2026-04,TPAX00202NA,200,CKAD,MAT,1,EAD63954790-I
2026-04,TPAX00209NA,200,CKAD,MAT,1,EAD63954790-I
2026-04,TPAX00388NA,200,CKAD,MAT,1,EAD63954790-I
2026-04,CORX00016NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,CORX00035NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,CORX00038NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,CORX00181NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,EAD63954791-C,1,CKAD,WIP,1,EAD63954791-I
2026-04,HOUX00458NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,HOUX00492NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,HOUX01084NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,HOUX01123NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,HOUX01149NA,4002,CKAD,MAT,1,EAD63954791-I
2026-04,HOUX01206NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,HOUX01215NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,HOUX01216NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,HOUX01217NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,TAPA00013NA,8064,CKAD,MAT,1,EAD63954791-I
2026-04,TAPB00003NA,1181,CKAD,MAT,1,EAD63954791-I
2026-04,TPAX00051NA,4002,CKAD,MAT,1,EAD63954791-I
2026-04,TPAX00198NA,2001,CKAD,MAT,1,EAD63954791-I
2026-04,TPAX00202NA,4002,CKAD,MAT,1,EAD63954791-I
2026-04,TPAX00209NA,6003,CKAD,MAT,1,EAD63954791-I
2026-04,TPAX00388NA,4002,CKAD,MAT,1,EAD63954791-I
2026-04,EAD64109903-C,3000,CKAD,WIP,1,EAD64109903-T
2026-04,HOUX00065NA,12000,CKAD,MAT,1,EAD64109903-T
2026-04,HOUX00663NA,12000,CKAD,MAT,1,EAD64109903-T
2026-04,TAPA00013NA,720,CKAD,MAT,1,EAD64109903-T
2026-04,TPAX00004NA,12000,CKAD,MAT,1,EAD64109903-T
2026-04,TPAX00101NA,12000,CKAD,MAT,1,EAD64109903-T
2026-04,CATX00053NA,6000,CKAD,MAT,1,EAD64149412-T
2026-04,CORX00035NA,2000,CKAD,MAT,1,EAD64149412-T
2026-04,FOMA00360NA,2000,CKAD,MAT,1,EAD64149412-T
2026-04,HOUX00458NA,2000,CKAD,MAT,1,EAD64149412-T
2026-04,HOUX00494NA,2000,CKAD,MAT,1,EAD64149412-T
2026-04,HOUX00827NA,2000,CKAD,MAT,1,EAD64149412-T
2026-04,HOUX00890NA,2000,CKAD,MAT,1,EAD64149412-T
2026-04,TAPA00013NA,2240,CKAD,MAT,1,EAD64149412-T
2026-04,TAPB00003NA,1400,CKAD,MAT,1,EAD64149412-T
2026-04,TPAX00051NA,4000,CKAD,MAT,1,EAD64149412-T
2026-04,TPAX00183NA,2000,CKAD,MAT,1,EAD64149412-T
2026-04,BAGA00007NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,BAGA00011NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX00627NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX00659NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01114NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01127NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01130NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01149NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01194NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01195NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01204NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01206NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01211NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01213NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01215NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01216NA,4000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01217NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01251NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01364NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX01566NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX02056NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,SELA00032NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,SELA00035NA,4000,CKAD,MAT,1,EAD64545319-I
2026-04,TAPA00013NA,8440,CKAD,MAT,1,EAD64545319-I
2026-04,TAPB00003NA,2800,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00107NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00117NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00198NA,6000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00202NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00205NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00206NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00209NA,8000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00219NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00244NA,4000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00299NA,4000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00345NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,TPAX00376NA,2000,CKAD,MAT,1,EAD64545319-I
2026-04,HOUX02060NA,3000,CKAD,MAT,1,EAD64587804-I
2026-04,TPAX00219NA,3000,CKAD,MAT,1,EAD64587804-I
2026-04,EAD64745627-C,76,CKAD,WIP,1,EAD64745627-I
2026-04,HOUX00027NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,HOUX00065NA,152,CKAD,MAT,1,EAD64745627-I
2026-04,HOUX00398NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,HOUX00448NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,HOUX00487NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,HOUX00850NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,HOUX01084NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,HOUX01969NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,HOUX02742NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,TAPA00013NA,22.8,CKAD,MAT,1,EAD64745627-I
2026-04,TPAX00053NA,152,CKAD,MAT,1,EAD64745627-I
2026-04,TPAX00101NA,152,CKAD,MAT,1,EAD64745627-I
2026-04,TPAX00111NA,152,CKAD,MAT,1,EAD64745627-I
2026-04,TPAX00141NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,TPAX00142NA,76,CKAD,MAT,1,EAD64745627-I
2026-04,TPAX00345NA,152,CKAD,MAT,1,EAD64745627-I
2026-04,TPAX00373NA,152,CKAD,MAT,1,EAD64745627-I
2026-04,TPAX00388NA,152,CKAD,MAT,1,EAD64745627-I
2026-04,HOUX00243NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00341NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00374NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00383NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00385NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00396NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00453NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00494NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00750NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00753NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00847NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00848NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00852NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00855NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX00858NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX01084NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX01476NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX01659NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,HOUX01694NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,SLVA00014NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,TAPA00013NA,790,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00028NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00048NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00051NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00055NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00084NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00116NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00139NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00140NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00143NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00145NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00147NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00231NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00234NA,1000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00235NA,1000,CKAD,MAT,1,EAD64745815-I
